has_online_delivery,cuisine_other,Desserts,Beverages,Snacks,Chinese,North Indian,Biryani,Fast Food,Bakery,Ice Cream,Burgers,cuisine_count,votes_log,city_tier_2,city_tier_3,price_bucket,restaurant_density,success
1,1,0,0,0,0,0,0,1,0,0,1,-0.4295987,1.256595861,0,0,1,2,1
1,1,1,0,0,0,0,0,0,0,0,0,0.106080492,0.852653484,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,0,0.106080492,1.412171825,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-0.4295987,-0.081179807,0,0,3,0,1
1,0,0,0,0,0,0,0,0,1,0,0,-1.500957084,-0.552410073,0,0,1,2,1
1,1,1,0,0,0,0,0,0,0,0,0,-0.4295987,0.954103617,0,0,2,2,1
1,1,0,1,0,1,0,0,0,0,0,0,0.641759684,-0.024560108,0,0,1,2,1
1,1,1,0,0,0,0,0,0,0,1,0,-0.4295987,1.039879294,0,0,1,2,1
1,1,1,0,0,0,0,0,0,0,1,0,-0.4295987,0.680075333,0,0,0,2,1
1,1,1,0,0,0,0,0,0,1,1,0,0.641759684,0.412460143,0,0,2,2,1
1,1,0,0,1,1,0,0,0,0,0,0,0.106080492,1.384343266,0,0,0,0,1
1,1,0,0,0,0,1,1,0,0,0,0,0.641759684,-0.804124445,0,0,1,0,0
1,0,1,1,1,0,0,0,0,1,0,0,0.106080492,-1.061602995,0,0,1,0,1
1,1,0,0,0,1,0,0,0,0,0,0,-0.4295987,1.897068567,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,1.412171825,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,0.62704322,0,0,1,1,1
1,1,0,0,0,0,0,0,1,0,0,1,-0.4295987,1.324127379,0,0,1,1,1
1,1,0,0,0,0,0,0,0,0,0,1,-0.965277892,1.114182078,0,0,1,1,1
1,1,1,0,0,0,0,0,0,0,0,0,0.106080492,1.039879294,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,-0.190599824,0,0,1,1,1
1,1,0,1,0,1,0,0,0,0,0,0,0.641759684,0.058624761,0,0,1,0,1
1,1,1,0,0,0,0,0,0,1,1,0,0.641759684,-0.428330253,0,0,2,0,1
1,0,1,0,0,0,0,0,0,0,1,0,-0.965277892,-0.703153916,0,0,0,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0.106080492,-0.144219881,0,0,1,0,0
1,1,1,0,0,1,0,0,0,0,0,0,0.106080492,0.073867267,0,0,1,1,1
1,1,0,0,0,1,0,0,0,0,0,0,-0.4295987,1.740756906,0,0,1,1,1
1,1,1,0,0,1,0,0,0,0,0,0,0.106080492,-1.293631416,0,0,1,1,0
1,1,0,0,0,0,0,0,0,0,0,0,0.106080492,0.273802408,0,0,1,1,1
1,1,1,0,0,0,0,0,0,0,1,0,-0.4295987,-0.061659422,0,0,0,0,1
1,1,1,0,0,0,0,0,0,0,1,0,-0.4295987,-1.345090946,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,1,0,-0.965277892,0.206959209,0,0,0,0,1
1,1,0,0,0,1,1,1,0,0,0,0,0.641759684,1.256595861,0,0,1,1,1
1,1,0,1,1,1,0,0,0,0,0,0,0.641759684,-0.653773729,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,1.595513016,0,0,1,1,1
1,1,0,0,1,0,0,0,0,0,0,0,0.106080492,0.680075333,0,0,0,1,1
1,1,0,0,0,0,0,0,0,0,0,0,-0.965277892,1.511359245,0,0,0,0,1
1,1,0,0,1,0,0,0,0,0,0,0,-0.4295987,-0.719802987,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,0.509796525,0,0,1,0,1
1,0,1,0,0,0,0,0,0,0,0,0,-1.500957084,-0.326935729,0,0,1,0,1
1,1,1,1,0,0,0,0,0,0,0,0,-0.4295987,-0.122403323,0,0,2,0,1
1,1,1,0,0,0,0,0,0,1,0,0,1.177438876,0.604329359,0,0,2,2,1
1,1,0,0,0,0,0,1,0,0,0,0,-0.4295987,0.615802173,0,0,2,2,1
1,1,0,0,0,0,0,0,0,0,0,1,-0.965277892,1.425581045,0,0,1,0,1
1,0,0,0,0,0,0,0,0,1,0,0,-1.500957084,0.562202627,0,0,1,0,1
1,1,1,0,0,0,0,0,0,0,0,0,0.641759684,-0.122403323,0,0,2,2,1
1,1,0,0,1,0,1,1,0,0,0,0,0.106080492,1.511359245,0,0,1,2,1
1,0,1,0,0,0,0,0,0,1,0,0,-0.965277892,-1.106144289,0,0,3,2,1
1,1,0,0,0,1,0,1,0,0,0,0,0.641759684,1.522601201,0,0,1,0,1
1,0,1,0,0,0,0,0,0,1,0,0,-0.965277892,0.516623615,0,0,1,2,1
1,0,1,0,0,0,0,0,0,1,0,0,-0.965277892,-0.296865252,0,0,1,1,1
1,1,0,0,0,0,1,1,0,0,0,0,0.641759684,-0.764083531,0,0,1,0,0
1,1,1,0,0,0,0,0,0,0,0,0,-0.4295987,-0.428330253,0,0,1,0,1
1,1,1,1,1,0,0,0,0,1,1,0,1.177438876,0.369967433,0,0,1,2,1
1,1,1,1,1,0,0,0,0,0,0,0,0.106080492,0.814263731,0,0,1,2,1
1,1,0,0,0,0,1,1,0,0,0,0,0.106080492,0.444262489,0,0,1,2,1
1,0,1,0,0,0,0,0,0,1,1,0,-0.4295987,-1.643652194,0,0,0,0,1
1,1,1,1,0,0,0,0,0,0,0,0,0.106080492,-1.533483855,0,0,1,0,1
1,1,0,1,0,0,1,0,0,0,0,0,-0.4295987,-2.504164784,0,0,0,0,1
1,0,0,0,0,0,0,0,1,0,0,0,-1.500957084,0.922298543,0,0,0,2,1
1,1,0,0,0,0,0,0,0,1,0,1,0.641759684,1.039879294,0,0,0,0,1
1,1,0,0,0,0,1,1,0,0,0,0,1.177438876,-0.006898545,0,0,1,2,1
1,1,1,1,1,0,1,0,1,1,0,0,3.320155644,0.218672315,0,0,0,0,1
1,1,1,1,1,0,0,0,1,0,0,0,1.177438876,1.355049425,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,0.378729527,0,0,1,2,1
1,0,1,1,1,0,0,0,0,1,0,0,0.106080492,1.555025419,0,0,0,1,1
1,1,0,0,0,0,0,0,0,0,0,1,-0.965277892,1.039879294,0,0,1,2,1
1,1,0,0,0,1,0,0,0,0,0,0,-0.4295987,0.273802408,0,0,2,2,1
1,1,1,0,0,0,0,0,0,0,0,0,-0.4295987,0.680075333,0,0,2,2,1
1,1,0,0,0,0,0,0,1,1,0,0,2.24879726,1.219485409,0,0,0,1,1
1,1,1,0,0,0,0,0,0,0,0,0,-0.965277892,1.355049425,0,0,1,2,1
1,1,0,0,0,1,0,1,0,0,0,0,-0.4295987,0.62704322,0,0,2,2,1
1,0,1,0,0,0,0,0,0,0,1,0,-0.965277892,-0.675309845,0,0,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,-0.4295987,0.680075333,0,0,0,2,1
1,0,0,0,0,1,1,1,0,0,0,0,-0.4295987,0.144382777,0,0,1,1,1
1,1,1,0,0,0,0,0,0,0,0,0,-0.4295987,0.615802173,0,0,2,2,1
1,0,0,1,1,0,0,0,0,0,0,0,-0.965277892,-2.624486266,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,1.238349936,0,0,1,2,0
1,0,1,0,0,0,0,0,0,1,0,0,-0.965277892,0.170263708,0,0,1,2,1
1,1,1,0,0,0,0,0,0,0,0,0,-0.4295987,0.273802408,0,0,2,1,1
1,1,0,1,0,1,0,0,0,0,0,0,0.641759684,-0.081179807,0,0,1,2,1
1,1,0,0,0,0,0,1,0,0,0,0,-0.4295987,1.990901018,0,0,1,0,1
1,1,1,1,0,0,0,0,0,0,0,1,0.106080492,1.919330078,0,0,1,2,1
1,1,0,0,0,0,0,0,1,0,0,1,-0.4295987,0.52336796,0,0,1,1,1
1,1,1,1,1,0,0,0,1,0,0,0,1.713118068,0.444262489,0,0,0,2,0
1,1,1,1,0,0,0,0,0,0,0,0,0.641759684,0.378729527,0,0,3,2,1
1,1,0,0,0,0,0,0,1,1,0,0,2.24879726,1.463972564,0,0,0,2,1
1,1,1,1,1,0,0,0,0,1,0,0,3.320155644,-0.16692679,0,0,1,0,1
1,1,1,1,1,0,0,0,0,1,1,0,1.177438876,0.230143947,0,0,1,1,1
1,1,0,0,0,1,0,0,0,0,0,0,-0.965277892,0.728490262,0,0,2,1,1
1,1,0,0,0,0,1,1,0,0,0,0,0.641759684,2.137635051,0,0,1,1,1
1,1,1,1,0,0,0,0,0,0,0,0,-0.4295987,0.436480666,0,0,2,2,1
1,1,0,1,0,0,1,0,0,0,0,0,-0.4295987,-3.115508595,0,0,0,2,0
1,1,0,1,1,0,0,0,1,0,0,0,1.713118068,-0.04280065,0,0,0,2,1
1,1,1,0,0,0,0,0,0,0,0,1,0.641759684,0.263204694,0,0,3,2,1
1,1,0,1,1,1,1,0,1,0,0,0,1.713118068,0.562202627,0,0,1,2,1
1,1,0,1,0,0,0,0,1,0,0,0,2.784476452,-2.9913361,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,0.157473692,0,0,1,0,1
1,0,1,0,0,0,0,0,0,0,0,0,-1.500957084,0.615802173,0,0,1,0,1
1,1,1,0,0,0,0,1,0,0,0,0,0.106080492,1.575637361,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0.106080492,0.888564859,0,0,1,0,1
1,1,1,1,1,0,0,0,0,1,1,0,1.177438876,-0.50790442,0,0,1,0,1
1,1,1,1,0,0,0,0,0,0,0,0,-0.4295987,-0.081179807,0,0,2,0,1
1,1,1,1,1,0,0,0,0,0,0,0,0.641759684,1.412171825,0,0,1,0,1
1,1,1,1,1,0,0,0,0,0,0,0,0.106080492,0.62704322,0,0,1,0,1
1,1,0,0,0,0,0,0,1,0,0,1,-0.4295987,0.042952953,0,0,1,0,1
1,1,1,1,0,0,0,0,0,0,0,1,0.106080492,1.65120544,0,0,1,0,1
1,0,1,1,1,0,0,0,0,1,0,0,0.106080492,0.728490262,0,0,1,0,1
1,1,0,0,1,0,1,1,0,0,0,0,0.106080492,1.595513016,0,0,1,0,1
1,0,1,0,0,0,0,0,0,1,0,0,-0.965277892,-0.849637738,0,0,1,0,1
1,1,0,0,0,1,0,1,0,0,0,0,0.641759684,2.294022854,0,0,1,0,1
1,1,0,0,0,0,0,1,0,0,0,0,0.106080492,2.277073332,0,0,1,0,1
1,1,1,0,0,0,0,0,0,0,0,0,-0.4295987,-0.715438501,0,0,1,0,1
1,0,1,1,0,0,0,0,0,1,0,0,-0.4295987,0.888564859,0,0,1,0,1
1,1,1,1,0,0,0,0,0,0,0,1,0.106080492,-1.141056239,0,0,1,0,1
1,1,0,0,0,0,0,1,0,0,0,0,0.106080492,-0.215324865,0,0,1,0,0
1,1,1,0,0,0,0,0,0,0,0,0,0.106080492,1.219485409,0,0,1,0,1
1,1,0,1,0,1,1,0,1,0,0,0,1.713118068,1.511359245,0,0,1,0,1
1,1,0,0,1,0,0,0,0,0,0,0,-0.965277892,0.230143947,0,0,0,0,1
1,1,1,0,0,1,1,1,0,0,0,0,1.177438876,1.614703177,0,0,1,0,0
1,1,0,1,0,1,0,0,0,0,0,0,0.641759684,-0.16692679,0,0,1,0,1
1,1,1,1,0,0,0,0,0,0,1,0,0.106080492,0.728490262,0,0,0,0,1
1,1,0,0,0,1,0,1,0,0,0,0,-0.4295987,1.425581045,0,0,2,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,0.194994244,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0.106080492,0.852653484,0,0,1,0,1
1,1,1,1,1,0,0,0,0,1,1,0,1.177438876,-0.50790442,0,0,1,0,1
1,1,1,0,0,1,0,0,0,0,0,0,0.106080492,0.206959209,0,0,1,2,1
1,1,1,1,1,0,0,0,1,0,0,0,1.713118068,0.680075333,0,0,0,0,1
1,1,1,1,0,0,0,0,0,0,0,0,-0.4295987,0.010219665,0,0,2,0,1
1,1,0,0,0,0,1,1,0,0,0,0,0.106080492,1.971373954,0,0,1,0,1
1,1,1,1,1,0,0,0,0,1,0,0,1.177438876,-0.16692679,0,0,0,0,1
1,1,1,0,1,0,0,0,0,0,0,0,-0.4295987,-1.36668505,0,0,1,0,1
1,0,1,0,1,0,1,0,1,0,0,0,0.106080492,-1.194226872,0,0,1,0,1
1,1,0,0,1,0,1,0,1,0,0,0,0.106080492,-1.555525117,0,0,1,0,1
1,1,1,1,1,0,1,0,1,1,0,0,3.320155644,-1.256293266,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,0.922298543,0,0,1,2,1
1,0,1,0,0,0,0,0,0,0,0,0,-1.500957084,0.728490262,0,0,1,0,1
1,0,0,0,0,0,0,0,0,1,0,0,-1.500957084,0.474345161,0,0,1,2,1
1,1,1,1,1,0,0,0,0,0,0,0,0.641759684,1.039879294,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,0,0.106080492,1.158721589,0,0,1,2,0
1,1,0,0,1,0,0,0,1,0,0,1,0.106080492,0.182766349,0,0,0,2,1
1,1,1,1,1,0,0,0,0,1,0,0,3.320155644,0.30443585,0,0,1,2,1
1,1,0,0,0,0,0,0,1,0,0,1,-0.4295987,1.48817016,0,0,1,2,0
1,1,1,1,0,0,0,0,0,0,0,1,0.106080492,1.219485409,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0.641759684,0.32395966,0,0,1,2,1
1,1,0,1,0,1,0,0,0,0,0,0,3.320155644,0.130976465,0,0,2,2,1
1,0,1,0,0,0,0,0,0,1,0,0,-0.965277892,-0.931218044,0,0,3,2,1
1,1,0,0,0,0,0,0,0,1,0,0,-0.965277892,0.130976465,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-0.4295987,0.502884635,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,0,-0.965277892,-0.241199778,0,0,2,2,1
1,1,0,0,0,1,0,1,0,0,0,0,0.106080492,1.476202878,0,0,2,2,1
1,1,1,1,1,0,0,0,0,1,1,0,1.177438876,0.466975578,0,0,1,2,1
1,1,0,0,0,0,0,0,0,1,0,0,2.24879726,1.511359245,0,0,0,2,1
1,1,0,1,0,1,0,0,0,0,0,0,0.106080492,0.404217227,0,0,2,2,1
1,1,0,1,0,0,1,0,0,0,0,0,-0.4295987,-3.726852406,0,0,0,2,0
1,0,0,0,0,1,1,1,0,0,0,0,-0.4295987,1.425581045,0,0,1,2,1
1,1,1,1,1,0,0,0,1,0,0,0,3.320155644,-0.326935729,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,-0.552410073,0,0,1,2,1
1,0,0,0,0,0,0,0,0,1,0,0,-1.500957084,-0.653773729,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,0.77302799,0,0,1,0,1
1,0,1,0,0,0,0,0,0,0,0,0,-1.500957084,0.042952953,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0.641759684,-0.653773729,0,0,1,0,1
1,1,1,0,0,1,0,0,0,0,0,0,0.106080492,0.170263708,0,0,1,0,0
1,1,0,0,0,0,0,0,1,0,0,1,-0.4295987,0.170263708,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,1,-0.965277892,1.659968776,0,0,1,0,1
1,1,1,1,0,0,0,0,0,0,0,1,0.106080492,1.499885485,0,0,1,0,1
1,1,0,0,0,1,1,1,0,0,0,0,0.641759684,1.307997177,0,0,1,0,1
1,0,1,1,1,0,0,0,0,1,0,0,0.106080492,0.77302799,0,0,1,0,1
1,1,1,1,1,0,0,0,1,0,0,0,1.713118068,0.495885812,0,0,0,0,0
1,1,0,0,0,1,1,1,0,0,0,0,0.641759684,1.238349936,0,0,1,0,1
1,1,1,0,0,0,0,0,0,0,0,0,-0.4295987,-0.144219881,0,0,1,0,1
1,1,0,0,0,0,0,1,0,0,0,0,-0.4295987,0.466975578,0,0,1,0,0
1,1,1,1,1,0,0,0,0,0,0,0,0.641759684,1.114182078,0,0,1,0,1
1,1,0,0,0,1,0,1,0,0,0,0,0.106080492,1.291385421,0,0,1,0,1
1,0,1,0,0,0,0,0,0,1,1,0,-0.4295987,-1.111180243,0,0,0,0,1
1,1,0,0,0,0,1,1,0,0,0,0,0.641759684,-0.841788961,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,1,0,-0.965277892,-0.241199778,0,0,0,0,1
1,0,1,0,1,0,1,0,1,0,0,0,0.106080492,-0.917655981,0,0,1,0,1
1,1,1,1,0,0,0,0,0,0,0,0,0.106080492,-1.358735356,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,0,0,-0.4295987,-0.736320407,0,0,1,0,1
1,1,0,1,0,1,0,0,1,0,0,0,0.641759684,-0.16692679,0,0,1,0,1
1,1,1,1,0,0,0,0,0,0,1,0,0.106080492,-1.056994528,0,0,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0.641759684,-1.439278053,0,0,1,0,1
1,1,1,1,1,0,1,0,1,1,0,0,3.320155644,-0.653773729,0,0,0,0,1
1,1,1,0,0,0,0,0,0,0,0,0,0.106080492,0.77302799,0,0,1,2,1
1,1,1,0,0,0,0,0,0,0,0,0,-0.4295987,-1.698999054,0,0,1,2,1
1,1,1,0,1,0,0,0,0,0,0,0,-0.4295987,-2.081088835,0,0,1,2,1
1,1,0,0,1,0,0,0,1,0,0,0,-0.4295987,-2.519841007,0,0,1,2,1
1,1,1,1,0,0,0,0,0,0,0,0,0.106080492,-2.379992289,0,0,1,2,0
1,0,1,0,1,0,0,0,1,0,0,0,-0.4295987,-1.958363595,0,0,1,2,1
1,1,1,1,0,0,0,0,0,0,0,0,0.106080492,-0.024560108,0,0,1,0,1
1,1,0,0,0,0,0,1,0,0,0,0,-0.965277892,-2.095733605,0,0,1,2,1
1,1,1,1,0,0,0,0,0,0,0,0,0.641759684,0.30443585,0,0,1,2,1
1,1,0,0,1,0,0,0,0,0,0,0,0.106080492,-1.397550768,0,0,1,2,1
1,1,0,0,0,0,0,1,0,0,0,0,-0.4295987,-0.770903091,0,0,0,2,1
1,1,1,0,0,0,0,0,1,0,0,0,0.106080492,-1.029025369,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,0,-0.4295987,-1.663767726,0,0,1,2,1
1,1,0,0,0,0,0,1,0,0,0,0,-0.965277892,-1.561174598,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,0,-0.965277892,-1.356765551,0,0,1,2,1
1,1,0,0,0,0,0,1,0,0,0,0,-0.4295987,-2.19275588,0,0,0,2,1
1,1,1,1,0,0,0,0,1,0,0,0,0.641759684,-2.19275588,0,0,0,2,0
1,1,0,0,0,0,1,1,0,0,0,0,-0.4295987,-2.110774226,0,0,0,2,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,-0.296865252,0,0,1,0,1
1,1,1,1,0,0,0,0,0,0,0,1,0.106080492,1.511359245,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,1,-0.965277892,0.230143947,0,0,1,0,1
1,1,1,0,0,0,0,0,0,0,0,0,0.106080492,0.922298543,0,0,1,0,1
1,0,0,0,0,0,0,0,0,1,0,0,-1.500957084,-0.766120638,0,0,1,2,1
1,0,1,0,0,0,0,0,0,0,0,0,-1.500957084,-0.466696175,0,0,2,2,1
1,0,1,0,0,0,0,0,0,1,0,0,-0.965277892,-1.135743844,0,0,2,2,1
1,1,0,1,0,0,0,0,0,0,0,0,-0.4295987,-0.024560108,0,0,1,0,1
1,0,1,0,0,0,0,0,0,1,0,0,-0.965277892,0.680075333,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,0.48879784,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-0.4295987,-0.006898545,0,0,1,0,1
1,1,1,0,1,0,0,0,0,0,0,0,-0.4295987,-0.190599824,0,0,2,0,1
1,1,0,0,0,0,0,0,1,0,0,1,-0.4295987,0.194994244,0,0,1,2,1
1,1,1,0,1,0,0,0,0,0,0,0,0.106080492,0.604329359,0,0,0,2,1
1,1,1,0,0,0,0,0,0,1,0,0,-0.4295987,0.459507084,0,0,2,2,1
1,0,1,0,0,0,0,0,0,0,1,0,-0.965277892,-0.962271715,0,0,2,2,1
1,1,1,1,1,0,0,0,1,0,0,0,1.713118068,0.026826959,0,0,0,0,1
1,1,0,1,0,0,0,0,1,0,0,1,0.106080492,0.62704322,0,0,1,2,1
1,1,1,0,0,0,0,0,0,0,0,0,-0.4295987,-1.130481685,0,0,1,0,1
1,1,1,0,0,0,0,0,0,1,1,0,0.106080492,-2.166868928,0,0,1,0,1
1,1,1,1,0,0,0,0,0,1,0,0,0.106080492,0.042952953,0,0,1,2,1
1,1,0,0,1,0,0,0,0,0,0,0,0.106080492,0.530031543,0,0,0,2,1
1,1,1,0,0,0,0,0,0,1,0,0,0.641759684,-1.096207077,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,0.954103617,0,0,1,2,1
1,1,1,1,0,0,0,0,0,0,0,1,0.106080492,0.39585037,0,0,1,0,1
1,1,0,0,0,0,0,0,1,0,0,1,-0.4295987,1.324127379,0,0,1,2,1
1,0,1,0,0,0,0,0,0,0,1,0,-0.965277892,-1.541647362,0,0,2,2,1
1,1,1,0,1,0,1,0,0,0,1,0,2.784476452,0.352018155,0,0,0,2,1
1,0,0,1,0,0,0,0,1,0,0,1,-0.4295987,-0.04280065,0,0,1,2,1
1,1,1,0,1,0,0,0,0,0,0,0,-0.4295987,-0.600787097,0,0,2,2,1
1,1,0,0,0,0,0,0,0,0,0,0,-0.4295987,0.073867267,0,0,1,2,1
1,0,1,0,0,0,0,0,0,0,0,0,-1.500957084,0.263204694,0,0,1,2,1
1,0,1,1,1,0,0,0,0,1,0,0,0.106080492,0.010219665,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0.641759684,0.218672315,0,0,1,0,1
1,1,0,1,0,0,0,0,1,0,0,1,0.106080492,0.170263708,0,0,1,2,1
1,1,0,0,1,0,0,0,0,0,0,0,0.106080492,1.199958858,0,0,1,2,1
1,0,1,0,0,0,0,0,0,1,1,0,-0.4295987,-2.729793595,0,0,0,2,0
1,1,0,0,0,0,0,0,0,0,0,0,0.106080492,1.256595861,0,0,1,2,1
1,0,1,1,0,0,0,0,0,1,0,0,-0.4295987,-0.753343142,0,0,1,2,1
1,0,1,0,1,0,0,0,0,1,0,0,-0.4295987,-0.552410073,0,0,1,2,1
1,1,1,0,0,1,0,0,0,0,0,0,0.106080492,0.536616274,0,0,1,2,1
1,1,1,1,0,0,0,0,0,0,0,1,0.106080492,-1.924627865,0,0,1,0,1
1,0,1,0,0,0,0,0,0,1,0,0,-0.965277892,-0.791165976,0,0,1,2,1
1,1,1,0,0,0,0,0,0,0,0,0,0.106080492,-0.998249931,0,0,1,0,1
1,1,0,1,0,0,0,0,1,0,0,1,1.177438876,-0.50790442,0,0,1,0,1
1,1,1,1,0,0,0,1,1,0,0,0,1.713118068,0.157473692,0,0,1,2,1
1,1,0,0,1,0,0,0,0,0,0,0,-0.4295987,0.294410914,0,0,0,2,1
1,0,1,0,0,0,0,0,0,1,0,0,-0.965277892,-2.569707406,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,0.728490262,0,0,1,2,1
1,1,1,1,0,0,0,0,0,0,0,1,0.106080492,1.291385421,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,1,-0.965277892,0.984188729,0,0,1,2,1
1,1,1,0,0,0,0,0,0,0,0,0,0.106080492,0.680075333,0,0,1,0,1
1,1,0,1,0,0,0,0,0,0,0,0,-0.4295987,0.954103617,0,0,1,2,1
1,1,0,0,0,1,0,0,0,0,0,0,-0.965277892,2.045679429,0,0,1,2,1
1,0,1,0,0,0,0,0,0,0,1,0,-0.965277892,-1.42132588,0,0,1,0,1
1,0,1,0,0,0,0,0,0,0,1,0,-0.965277892,-0.428330253,0,0,0,2,1
1,1,1,0,1,0,0,0,0,0,0,0,-0.4295987,-0.653773729,0,0,2,2,1
1,0,1,0,0,0,0,0,0,1,0,0,-0.965277892,0.621451081,0,0,1,2,1
1,1,0,1,1,0,0,0,1,0,0,0,0.641759684,0.516623615,0,0,0,2,1
1,0,1,1,1,0,0,0,0,0,0,0,-0.4295987,-0.466696175,0,0,1,2,0
1,1,1,0,1,0,0,0,0,0,0,0,0.106080492,0.495885812,0,0,0,2,1
1,1,1,0,0,0,0,0,0,0,0,0,-0.4295987,-1.210616706,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,0,-0.965277892,-0.358724446,0,0,1,0,0
1,1,1,1,0,0,0,0,0,0,1,0,0.106080492,0.728490262,0,0,0,2,1
1,1,1,0,0,0,0,0,0,0,1,0,-0.4295987,-0.794735386,0,0,0,0,1
1,1,0,0,0,0,1,1,0,0,0,0,0.106080492,0.273802408,0,0,1,2,1
1,1,1,0,0,0,0,0,0,0,1,0,-0.4295987,-0.978971953,0,0,0,0,1
1,1,1,0,0,0,0,0,0,0,1,0,-0.4295987,-1.501977189,0,0,1,0,1
1,1,1,1,0,0,0,0,0,1,0,0,0.106080492,0.77302799,0,0,0,2,1
1,1,0,1,0,0,0,0,1,0,0,0,-0.4295987,-1.667192162,0,0,1,0,1
1,1,1,1,0,0,0,1,1,0,0,0,1.713118068,-0.081179807,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,-0.326935729,0,0,1,1,1
1,1,1,1,0,0,0,0,0,0,0,1,0.106080492,1.438674732,0,0,1,2,1
1,1,0,0,0,0,0,0,1,0,0,1,-0.4295987,0.378729527,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,1,-0.965277892,0.984188729,0,0,1,2,1
1,1,1,0,0,0,0,0,0,0,0,0,0.106080492,0.536616274,0,0,1,2,1
1,1,1,0,1,0,0,0,0,0,0,0,0.106080492,0.206959209,0,0,1,1,1
1,0,1,0,0,0,0,0,0,1,0,0,-0.965277892,0.814263731,0,0,1,2,1
1,1,1,1,1,0,0,0,1,0,0,0,2.784476452,-0.358724446,0,0,1,0,1
1,1,1,0,0,0,0,0,0,1,0,0,0.106080492,-0.689353975,0,0,1,2,1
1,1,0,1,0,0,0,0,0,0,0,0,-0.4295987,-1.059293991,0,0,1,1,1
1,1,0,1,0,0,0,0,1,0,0,1,0.106080492,0.010219665,0,0,1,2,1
1,0,1,1,1,0,0,0,0,1,0,0,0.106080492,-0.006898545,0,0,1,0,1
1,1,1,1,0,0,0,0,0,0,1,0,0.106080492,0.62704322,0,0,0,2,1
1,0,1,1,0,0,0,0,0,1,0,0,-0.4295987,-1.49437157,0,0,1,1,1
1,1,0,0,0,0,1,1,0,0,0,0,0.106080492,0.206959209,0,0,1,0,1
1,1,0,0,0,0,0,1,1,0,0,0,0.641759684,0.342821629,0,0,1,2,1
1,0,1,1,1,0,0,0,0,0,0,0,-0.4295987,-1.372722748,0,0,1,1,1
1,1,1,0,0,0,0,0,0,1,1,0,0.106080492,-3.029728502,0,0,1,1,1
1,1,0,1,1,0,0,0,1,0,0,0,0.641759684,0.59261502,0,0,0,2,1
1,1,1,0,0,1,0,0,0,0,0,0,0.106080492,0.369967433,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,0,0.106080492,1.090499975,0,0,1,2,1
1,0,0,0,0,0,0,0,1,0,0,0,-1.500957084,0.530031543,0,0,0,2,1
1,0,0,0,1,0,0,0,0,0,0,0,-1.500957084,-2.052907162,0,0,1,0,0
1,1,1,1,1,0,0,0,0,1,1,0,1.177438876,-0.974007878,0,0,1,2,1
